source,is_actual_sale,listing_type,price,area_sqm,property_type,bedrooms,bathrooms,floor,total_floors,year_built,district,municipality,latitude,longitude,distance_to_sea_km,distance_to_center_km,has_parking,has_sea_view,has_pool,has_garden,has_title_deed,is_tourist_area,sale_date,property_age,price_per_sqm,area_median_price_sqm
synthetic,True,resale,120000,46,apartment,2.0,1.0,6.0,6.0,2013.0,lemesos,Potamos Germasogeias,34.706824,33.065768,5.821,3.251,True,True,False,False,False,False,2026-04-03,12,2608.695652173913,2204
synthetic,True,resale,135000,68,apartment,3.0,1.0,7.0,8.0,2000.0,lefkosia,Engomi,35.170918,33.341756,67.02,4.03,False,False,False,False,True,False,2024-09-25,25,1985.2941176470588,2024
synthetic,True,new_build,368000,155,house,3.0,3.0,,2.0,1987.0,larnaka,Finikoudes,34.925354,33.633147,1.985,0.938,True,True,False,True,True,False,2024-04-21,38,2374.1935483870966,2276
synthetic,True,resale,237000,86,apartment,2.0,1.0,2.0,2.0,2006.0,lemesos,Agios Tychonas,34.706221,33.099089,7.402,5.503,True,False,False,False,False,True,2025-01-26,19,2755.813953488372,3788
synthetic,True,resale,188000,114,apartment,1.0,1.0,4.0,4.0,2020.0,lefkosia,Nicosia Old Town,35.172599,33.363693,56.939,2.225,True,False,False,False,True,False,2025-10-04,5,1649.122807017544,1660
synthetic,True,new_build,1135000,209,villa,4.0,2.0,,2.0,2023.0,lemesos,Agios Tychonas,34.713491,33.096164,7.915,5.721,True,False,True,True,True,True,2026-03-24,2,5430.622009569378,3788
synthetic,True,new_build,4054000,681,villa,5.0,3.0,,2.0,2022.0,lemesos,Agios Tychonas,34.700434,33.105859,7.691,5.798,True,False,False,True,True,True,2026-02-28,3,5953.010279001468,3788
synthetic,True,new_build,322000,127,apartment,1.0,1.0,4.0,6.0,2019.0,lemesos,Agía Zóni,34.674618,33.03864,1.475,1.11,True,False,False,False,True,False,2025-01-01,6,2535.433070866142,2652
synthetic,True,resale,75000,47,apartment,1.0,1.0,5.0,8.0,2008.0,lefkosia,Nicosia Old Town,35.182949,33.378813,61.685,0.433,True,False,True,False,False,False,2024-05-15,17,1595.7446808510638,1660
synthetic,True,resale,262000,91,apartment,3.0,1.0,6.0,9.0,2018.0,lemesos,Germasogeia,34.719311,33.080267,7.417,5.15,True,False,False,False,True,False,2026-01-31,7,2879.120879120879,2929
synthetic,True,resale,115000,97,house,3.0,2.0,,2.0,2010.0,lemesos,Zakaki,34.693493,33.031031,4.044,1.877,True,False,False,False,False,False,2025-02-22,15,1185.5670103092784,1611
synthetic,True,resale,133000,95,house,5.0,2.0,,2.0,1986.0,larnaka,Aradippou,34.942938,33.595364,5.533,3.384,True,False,False,True,True,False,2024-12-30,39,1400.0,1333
synthetic,True,resale,264000,154,apartment,2.0,2.0,5.0,6.0,2002.0,lemesos,Mesa Geitonia,34.693373,33.047746,3.547,1.237,True,False,False,False,False,False,2024-12-12,23,1714.2857142857142,1927
synthetic,True,resale,352000,189,apartment,3.0,1.0,7.0,8.0,2024.0,lefkosia,Lakatamia,35.137656,33.330955,67.718,7.086,True,False,False,False,True,False,2024-11-23,1,1862.4338624338625,1517
synthetic,True,resale,471000,217,house,3.0,2.0,,2.0,2021.0,pafos,Yeroskipou,34.765578,32.456252,4.742,3.137,True,True,False,True,True,False,2025-02-07,4,2170.5069124423962,1531
synthetic,True,new_build,472000,160,house,4.0,2.0,,1.0,2017.0,lemesos,Agía Zóni,34.67656,33.043067,1.919,0.707,False,True,False,True,False,False,2025-05-08,8,2950.0,2652
synthetic,True,new_build,80000,49,apartment,3.0,1.0,5.0,8.0,2025.0,lefkosia,Strovolos,35.153846,33.359931,67.298,4.074,True,False,True,False,False,False,2024-09-10,0,1632.6530612244899,1771
synthetic,True,resale,168000,103,apartment,2.0,1.0,5.0,7.0,2010.0,lefkosia,Strovolos,35.132009,33.351143,63.657,6.598,True,False,False,False,True,False,2024-06-17,15,1631.0679611650485,1771
synthetic,True,resale,82000,56,apartment,2.0,1.0,5.0,6.0,2018.0,larnaka,Aradippou,34.942209,33.598423,5.196,3.123,True,True,False,False,True,False,2025-02-06,7,1464.2857142857142,1333
synthetic,True,resale,207000,47,apartment,2.0,2.0,8.0,9.0,2015.0,lemesos,Agios Tychonas,34.707091,33.086488,6.491,4.586,True,True,False,False,False,True,2026-03-28,10,4404.255319148936,3788
synthetic,True,resale,510000,268,house,4.0,3.0,,2.0,2012.0,pafos,Chloraka,34.793578,32.405648,4.02,2.623,True,False,False,False,True,False,2025-09-26,13,1902.9850746268658,1903
synthetic,True,resale,293000,129,apartment,3.0,1.0,8.0,10.0,2016.0,lemesos,Mouttagiaka,34.709774,33.086294,7.154,4.758,False,False,False,False,True,True,2024-09-24,9,2271.3178294573645,3193
synthetic,True,resale,827000,277,villa,4.0,2.0,,2.0,2015.0,pafos,Kato Paphos,34.767432,32.429406,2.419,1.02,True,True,False,True,True,True,2025-05-30,10,2985.5595667870034,2730
synthetic,True,resale,596000,206,house,4.0,2.0,,1.0,2023.0,larnaka,Finikoudes,34.92118,33.639266,1.016,1.468,False,True,True,True,True,False,2025-08-29,2,2893.2038834951454,2276
synthetic,True,new_build,498000,116,apartment,3.0,2.0,6.0,9.0,2022.0,lemesos,Agía Zóni,34.672133,33.045496,1.708,1.133,True,True,False,False,True,False,2024-08-10,3,4293.103448275862,2652
synthetic,True,resale,547000,143,apartment,4.0,2.0,2.0,2.0,2019.0,lemesos,Agios Tychonas,34.713689,33.108048,8.474,6.629,True,False,True,False,True,True,2024-11-15,6,3825.1748251748254,3788
synthetic,True,resale,261000,84,apartment,1.0,1.0,5.0,8.0,2024.0,pafos,Kato Paphos,34.766969,32.415828,1.354,1.213,True,True,False,False,True,True,2024-07-11,1,3107.1428571428573,2730
synthetic,True,resale,292000,173,apartment,3.0,2.0,4.0,7.0,1993.0,lemesos,Zakaki,34.680458,33.034203,2.413,1.134,True,False,False,False,True,False,2024-04-21,32,1687.8612716763005,1611
synthetic,True,resale,340000,202,villa,4.0,3.0,,2.0,2024.0,pafos,Yeroskipou,34.761592,32.46015,4.884,3.638,False,False,True,True,False,False,2024-05-10,1,1683.1683168316831,1531
synthetic,True,resale,1616000,506,villa,5.0,4.0,,2.0,2008.0,lemesos,Agía Zóni,34.67628,33.052297,2.124,0.86,False,True,False,True,False,False,2026-01-14,17,3193.675889328063,2652
synthetic,True,new_build,1072000,450,villa,6.0,2.0,,2.0,1973.0,pafos,Chloraka,34.787452,32.400228,3.648,2.553,True,False,True,True,False,False,2025-12-11,52,2382.222222222222,1903
synthetic,True,resale,163000,118,house,4.0,2.0,,2.0,1982.0,lemesos,Polemidia,34.704355,33.010834,5.856,4.073,True,False,True,True,True,False,2024-10-20,43,1381.3559322033898,1661
synthetic,True,resale,595000,299,house,5.0,2.0,,2.0,2018.0,lefkosia,Strovolos,35.1395,33.35386,61.86,5.741,True,False,False,True,True,False,2024-10-13,7,1989.9665551839464,1771
synthetic,True,resale,765000,436,villa,4.0,4.0,,1.0,2015.0,lefkosia,Lakatamia,35.129699,33.320238,59.904,8.395,True,False,False,False,True,False,2025-05-12,10,1754.5871559633028,1517
synthetic,True,resale,313000,167,apartment,3.0,1.0,7.0,10.0,1990.0,lefkosia,Engomi,35.178585,33.34404,64.171,3.564,True,False,False,False,True,False,2025-04-13,35,1874.251497005988,2024
synthetic,True,resale,481000,210,villa,5.0,2.0,,2.0,2021.0,lefkosia,Strovolos,35.145284,33.348574,61.977,5.431,True,False,True,True,True,False,2024-10-07,4,2290.4761904761904,1771
synthetic,True,resale,737000,280,house,4.0,3.0,,2.0,2016.0,lefkosia,Engomi,35.178203,33.348551,58.204,3.176,True,False,True,True,True,False,2025-08-10,9,2632.1428571428573,2024
synthetic,True,resale,94000,78,apartment,2.0,2.0,1.0,4.0,2003.0,lemesos,Episkopi,34.674801,32.914579,11.748,12.083,False,False,False,False,True,False,2025-06-12,22,1205.128205128205,1536
synthetic,True,resale,558000,294,house,5.0,2.0,,2.0,2025.0,lefkosia,Engomi,35.170604,33.349676,69.629,3.402,False,False,True,True,False,False,2024-05-25,0,1897.9591836734694,2024
synthetic,True,resale,154000,70,apartment,4.0,2.0,7.0,10.0,2003.0,lemesos,Mesa Geitonia,34.682081,33.058284,2.831,1.087,True,False,False,False,True,False,2026-01-02,22,2200.0,1927
synthetic,True,resale,123000,74,apartment,2.0,1.0,7.0,9.0,1996.0,lefkosia,Engomi,35.174296,33.34137,63.552,3.927,True,False,False,False,True,False,2025-05-23,29,1662.162162162162,2024
synthetic,True,resale,290000,158,apartment,2.0,2.0,2.0,4.0,2021.0,lefkosia,Engomi,35.173544,33.353956,55.266,2.904,True,False,False,False,True,False,2024-05-04,4,1835.4430379746836,2024
synthetic,True,resale,219000,97,apartment,2.0,1.0,5.0,7.0,1985.0,lemesos,Pyrgos,34.715399,33.104276,8.56,6.445,True,False,False,False,True,True,2025-08-29,40,2257.7319587628867,2440
synthetic,True,resale,273000,161,house,4.0,3.0,,1.0,2025.0,lemesos,Potamos Germasogeias,34.702317,33.056905,5.084,2.424,True,False,False,False,False,False,2024-12-01,0,1695.6521739130435,2204
synthetic,True,resale,142000,106,house,4.0,3.0,,1.0,2020.0,lemesos,Kato Polemidia,34.691037,33.003885,4.974,4.007,True,False,False,True,True,False,2025-07-28,5,1339.622641509434,1493
synthetic,True,resale,306000,147,house,4.0,3.0,,2.0,2024.0,lefkosia,Strovolos,35.148009,33.357359,63.871,4.755,True,False,True,True,True,False,2024-06-09,1,2081.6326530612246,1771
synthetic,True,resale,129000,134,apartment,2.0,1.0,6.0,8.0,2009.0,larnaka,Aradippou,34.940529,33.591497,5.821,3.5,True,False,False,False,False,False,2025-08-02,16,962.6865671641791,1333
synthetic,True,resale,321000,135,apartment,1.0,1.0,3.0,4.0,1987.0,lemesos,Agios Tychonas,34.719997,33.09104,8.055,5.85,False,False,False,False,False,True,2025-06-01,38,2377.777777777778,3788
synthetic,True,new_build,3799000,3465,land,,,,,,lemesos,Potamos Germasogeias,34.698401,33.063104,5.017,2.353,False,False,False,False,True,False,2024-04-24,20,1096.3924963924965,2204
synthetic,True,resale,401000,246,house,4.0,3.0,,2.0,2013.0,lefkosia,Nicosia Old Town,35.179963,33.380112,63.471,0.658,True,False,False,True,False,False,2024-11-12,12,1630.081300813008,1660
synthetic,True,resale,200000,100,apartment,3.0,1.0,6.0,7.0,1986.0,larnaka,Drosia,34.928749,33.621769,2.74,0.665,True,True,False,False,True,False,2025-07-18,39,2000.0,1832
synthetic,True,resale,498000,220,villa,3.0,2.0,,2.0,2020.0,lefkosia,Engomi,35.179901,33.341979,63.729,3.719,True,False,True,True,True,False,2024-05-08,5,2263.6363636363635,2024
synthetic,True,new_build,292000,443,land,,,,,,lefkosia,Strovolos,35.140721,33.345222,51.994,6.022,False,False,False,False,True,False,2026-02-12,20,659.1422121896162,1771
synthetic,True,resale,483000,195,apartment,3.0,2.0,5.0,8.0,1980.0,larnaka,Finikoudes,34.923584,33.648228,1.854,2.274,False,True,False,False,True,False,2025-03-28,45,2476.923076923077,2276
synthetic,True,new_build,383000,199,apartment,2.0,2.0,2.0,5.0,1999.0,lemesos,Mesa Geitonia,34.692575,33.05273,3.84,1.281,False,False,False,False,True,False,2024-08-20,26,1924.6231155778894,1927
synthetic,True,resale,234000,134,apartment,3.0,1.0,5.0,6.0,2017.0,lefkosia,Strovolos,35.152655,33.356066,62.185,4.371,False,False,False,False,True,False,2025-10-04,8,1746.2686567164178,1771
synthetic,True,resale,216000,151,house,5.0,2.0,,2.0,1993.0,lemesos,Kato Polemidia,34.691968,33.000269,5.269,4.353,False,False,False,True,True,False,2024-09-28,32,1430.4635761589404,1493
synthetic,True,new_build,196000,154,house,4.0,3.0,,1.0,1970.0,lefkosia,Strovolos,35.14286,33.341398,66.861,6.034,True,False,False,False,False,False,2025-12-10,55,1272.7272727272727,1771
synthetic,True,resale,321000,95,apartment,2.0,2.0,1.0,2.0,2019.0,lemesos,Agios Tychonas,34.700942,33.104234,7.805,5.679,True,False,False,False,False,True,2024-09-05,6,3378.9473684210525,3788
synthetic,True,resale,1543000,514,villa,5.0,4.0,,2.0,2010.0,lemesos,Agía Zóni,34.681082,33.038082,2.371,0.773,True,False,True,True,True,False,2024-06-12,15,3001.9455252918287,2652
synthetic,True,resale,126000,130,house,3.0,2.0,,1.0,2021.0,larnaka,Aradippou,34.946826,33.599051,5.751,3.459,True,False,False,True,False,False,2024-10-15,4,969.2307692307693,1333
synthetic,True,new_build,384000,214,house,3.0,3.0,,1.0,1995.0,larnaka,Drosia,34.934748,33.634507,2.951,1.667,True,True,False,False,False,False,2024-09-02,30,1794.392523364486,1832
synthetic,True,resale,346000,83,apartment,2.0,1.0,5.0,7.0,2025.0,lemesos,Germasogeia,34.705799,33.083579,6.272,4.287,True,True,False,False,True,False,2025-01-25,0,4168.674698795181,2929
synthetic,True,resale,138000,135,house,3.0,2.0,,2.0,2016.0,lemesos,Ypsonas,34.713833,33.009077,6.59,4.892,False,False,False,False,False,False,2025-02-22,9,1022.2222222222222,1306
synthetic,True,resale,268000,118,apartment,1.0,1.0,3.0,4.0,1977.0,lemesos,Agios Tychonas,34.703675,33.102363,7.502,5.642,False,False,False,False,False,True,2025-11-19,48,2271.186440677966,3788
synthetic,True,resale,113000,91,apartment,3.0,1.0,7.0,9.0,1997.0,lemesos,Ypsonas,34.704199,32.990451,6.631,5.665,False,False,False,False,True,False,2026-02-24,28,1241.7582417582419,1306
synthetic,True,resale,428000,241,villa,3.0,4.0,,2.0,1972.0,lemesos,Mesa Geitonia,34.683807,33.057716,2.949,1.048,True,False,True,True,True,False,2024-12-09,53,1775.9336099585062,1927
synthetic,True,new_build,175000,86,apartment,3.0,1.0,3.0,3.0,1985.0,lefkosia,Nicosia Old Town,35.177951,33.381133,60.887,0.857,False,False,False,False,True,False,2024-09-01,40,2034.8837209302326,1660
synthetic,True,resale,156000,102,apartment,3.0,2.0,6.0,9.0,2021.0,lefkosia,Strovolos,35.143112,33.349617,68.394,5.581,True,False,False,False,True,False,2024-12-18,4,1529.4117647058824,1771
synthetic,True,new_build,294000,111,house,5.0,2.0,,2.0,1970.0,lemesos,Germasogeia,34.703576,33.077192,5.858,3.677,True,False,False,False,True,False,2026-02-04,55,2648.6486486486488,2929
synthetic,True,resale,231000,181,apartment,2.0,1.0,1.0,2.0,2009.0,lemesos,Episkopi,34.661974,32.913994,11.504,12.318,False,False,False,False,True,False,2024-11-25,16,1276.243093922652,1536
synthetic,True,resale,396000,90,house,5.0,3.0,,2.0,2009.0,lemesos,Germasogeia,34.707958,33.08268,6.523,4.375,True,True,True,True,True,False,2024-12-06,16,4400.0,2929
synthetic,True,resale,144000,69,apartment,2.0,1.0,8.0,8.0,2015.0,lefkosia,Engomi,35.169251,33.340875,52.383,4.181,True,False,False,False,True,False,2025-05-19,10,2086.9565217391305,2024
synthetic,True,resale,826000,399,villa,4.0,2.0,,2.0,2005.0,larnaka,Finikoudes,34.927229,33.642918,2.169,1.852,False,False,False,False,True,False,2025-10-14,20,2070.1754385964914,2276
synthetic,True,resale,1743000,3278,land,,,,,,lemesos,Ypsonas,34.711876,32.999397,6.773,5.411,False,False,False,False,False,False,2025-06-07,20,531.7266625991458,1306
synthetic,True,resale,94000,75,apartment,3.0,1.0,3.0,3.0,2000.0,lefkosia,Strovolos,35.14509,33.358808,57.238,4.985,True,False,False,False,True,False,2026-02-22,25,1253.3333333333333,1771
synthetic,True,resale,298000,181,apartment,3.0,1.0,3.0,5.0,1994.0,lefkosia,Engomi,35.179883,33.348624,59.558,3.126,True,False,False,False,True,False,2026-02-13,31,1646.4088397790056,2024
synthetic,True,resale,214000,109,apartment,2.0,2.0,7.0,7.0,2016.0,larnaka,Drosia,34.923626,33.638884,1.686,1.423,True,False,False,False,True,False,2024-09-02,9,1963.302752293578,1832
synthetic,True,resale,536000,166,house,5.0,3.0,,2.0,2007.0,lemesos,Germasogeia,34.715233,33.084049,7.231,5.026,True,False,True,False,True,False,2026-04-04,18,3228.9156626506024,2929
synthetic,True,resale,703000,193,house,3.0,3.0,,1.0,2022.0,lemesos,Agios Tychonas,34.700318,33.081138,5.919,3.755,True,False,False,True,True,True,2025-11-18,3,3642.4870466321245,3788
synthetic,True,resale,225000,126,house,3.0,2.0,,2.0,2006.0,lefkosia,Lakatamia,35.128857,33.319092,67.262,8.534,True,False,True,True,True,False,2025-08-03,19,1785.7142857142858,1517
synthetic,True,resale,103000,72,apartment,3.0,1.0,1.0,2.0,2009.0,larnaka,Aradippou,34.94332,33.580591,6.78,4.507,True,False,False,False,True,False,2025-11-04,16,1430.5555555555557,1333
synthetic,True,resale,200000,55,apartment,2.0,2.0,6.0,9.0,2015.0,lemesos,Germasogeia,34.718317,33.074994,7.493,4.783,True,False,True,False,True,False,2026-01-24,10,3636.3636363636365,2929
synthetic,True,resale,1677000,647,villa,3.0,2.0,,2.0,2023.0,lefkosia,Engomi,35.182549,33.340895,54.651,3.778,True,False,False,True,False,False,2024-05-06,2,2591.9629057187017,2024
synthetic,True,resale,93000,78,apartment,4.0,2.0,4.0,4.0,2010.0,lemesos,Zakaki,34.694241,33.032883,3.794,1.814,True,False,False,False,False,False,2026-04-14,15,1192.3076923076924,1611
synthetic,True,resale,557000,183,apartment,2.0,1.0,5.0,6.0,2018.0,lemesos,Mouttagiaka,34.709337,33.071095,5.949,3.76,False,False,False,False,True,True,2025-02-11,7,3043.7158469945357,3193
synthetic,True,new_build,303000,212,house,4.0,2.0,,1.0,1990.0,lefkosia,Lakatamia,35.131998,33.32214,60.269,8.089,True,False,False,False,True,False,2025-02-08,35,1429.245283018868,1517
synthetic,True,new_build,215000,77,apartment,2.0,1.0,1.0,1.0,1994.0,pafos,Kato Paphos,34.754563,32.421007,0.955,2.345,False,True,False,False,False,True,2025-06-29,31,2792.2077922077924,2730
synthetic,True,resale,340000,256,house,4.0,3.0,,1.0,2016.0,lemesos,Kato Polemidia,34.695679,33.000719,5.289,4.434,True,False,False,True,True,False,2025-01-09,9,1328.125,1493
synthetic,True,resale,163000,58,apartment,2.0,2.0,7.0,8.0,2001.0,lemesos,Pyrgos,34.717371,33.09702,8.185,6.052,True,False,False,False,False,True,2025-04-25,24,2810.344827586207,2440
synthetic,True,resale,325000,193,apartment,1.0,1.0,7.0,7.0,2014.0,lemesos,Zakaki,34.691558,33.02907,3.501,1.89,True,False,False,False,True,False,2025-04-29,11,1683.937823834197,1611
synthetic,True,resale,463000,156,apartment,2.0,2.0,4.0,7.0,2008.0,lemesos,Mouttagiaka,34.716166,33.07073,7.112,4.373,True,False,True,False,False,True,2025-05-29,17,2967.948717948718,3193
synthetic,True,resale,2148000,594,villa,4.0,3.0,,2.0,2012.0,lemesos,Germasogeia,34.719718,33.077293,7.624,5.029,True,False,True,True,True,False,2025-12-03,13,3616.161616161616,2929
synthetic,True,resale,364000,113,apartment,2.0,1.0,5.0,5.0,2022.0,lemesos,Mouttagiaka,34.710734,33.079362,6.823,4.368,False,False,False,False,False,True,2025-10-12,3,3221.238938053097,3193
synthetic,True,resale,139000,62,apartment,2.0,2.0,7.0,9.0,2021.0,lemesos,Agía Zóni,34.675821,33.042682,1.742,0.797,True,False,False,False,True,False,2025-10-01,4,2241.935483870968,2652
synthetic,True,resale,142000,68,apartment,2.0,2.0,2.0,4.0,2016.0,lefkosia,Engomi,35.175854,33.344604,50.831,3.593,True,False,False,False,True,False,2024-09-10,9,2088.235294117647,2024
synthetic,True,resale,228000,88,apartment,3.0,2.0,7.0,8.0,2025.0,larnaka,Finikoudes,34.924122,33.645992,1.268,2.073,True,True,False,False,True,False,2025-05-30,0,2590.909090909091,2276
synthetic,True,resale,1106000,280,villa,4.0,4.0,,2.0,2020.0,lemesos,Mouttagiaka,34.715461,33.074629,6.893,4.501,False,False,False,True,True,True,2025-04-17,5,3950.0,3193
synthetic,True,new_build,282000,136,apartment,3.0,1.0,4.0,5.0,2024.0,lefkosia,Strovolos,35.133129,33.35635,59.154,6.293,True,False,False,False,True,False,2025-08-23,1,2073.529411764706,1771
synthetic,True,resale,393000,115,house,5.0,2.0,,1.0,2007.0,lemesos,Mouttagiaka,34.706334,33.086316,6.764,4.523,True,False,False,True,True,True,2024-10-15,18,3417.391304347826,3193
synthetic,True,resale,92000,46,apartment,2.0,2.0,7.0,10.0,2022.0,lefkosia,Strovolos,35.14967,33.341978,54.517,5.422,True,False,False,False,True,False,2025-02-23,3,2000.0,1771
synthetic,True,resale,228000,104,apartment,2.0,2.0,4.0,5.0,2024.0,larnaka,Finikoudes,34.928488,33.645959,2.204,2.157,True,True,False,False,False,False,2025-10-22,1,2192.3076923076924,2276
synthetic,True,resale,340000,117,apartment,2.0,1.0,5.0,8.0,2024.0,pafos,Kato Paphos,34.769117,32.425823,2.197,0.727,True,True,False,False,True,True,2026-02-17,1,2905.982905982906,2730
synthetic,True,resale,429000,214,house,4.0,3.0,,1.0,2015.0,lemesos,Potamos Germasogeias,34.697702,33.06753,5.028,2.582,True,False,True,False,False,False,2025-04-22,10,2004.6728971962616,2204
synthetic,True,resale,403000,200,apartment,3.0,2.0,2.0,3.0,1998.0,larnaka,Finikoudes,34.925258,33.646712,1.547,2.15,True,True,False,False,False,False,2025-05-22,27,2015.0,2276
synthetic,True,new_build,1173000,255,villa,6.0,3.0,,2.0,2021.0,lemesos,Agía Zóni,34.673579,33.040316,1.816,1.118,True,True,True,True,True,False,2026-01-03,4,4600.0,2652
synthetic,True,resale,102000,49,apartment,3.0,1.0,7.0,7.0,2017.0,lefkosia,Nicosia Old Town,35.18121,33.381227,57.242,0.498,True,False,True,False,True,False,2025-07-30,8,2081.6326530612246,1660
synthetic,True,resale,481000,206,house,4.0,2.0,,2.0,2017.0,pafos,Chloraka,34.779392,32.423689,3.051,0.434,True,False,False,True,True,False,2025-09-03,8,2334.9514563106795,1903
synthetic,True,resale,296000,130,apartment,4.0,2.0,2.0,3.0,1985.0,lemesos,Germasogeia,34.702497,33.081907,6.294,3.947,True,False,True,False,False,False,2026-02-09,40,2276.923076923077,2929
synthetic,True,resale,559000,288,house,4.0,2.0,,2.0,2016.0,lefkosia,Strovolos,35.150712,33.341733,58.269,5.352,False,False,False,True,True,False,2024-09-06,9,1940.9722222222222,1771
synthetic,True,resale,261000,505,land,,,,,,lefkosia,Lakatamia,35.122798,33.332492,52.984,8.323,False,False,False,False,True,False,2025-10-27,20,516.8316831683169,1517
synthetic,True,resale,736000,218,villa,5.0,4.0,,2.0,2010.0,pafos,Kato Paphos,34.760632,32.41366,0.586,1.909,False,True,False,True,True,True,2024-12-10,15,3376.146788990826,2730
synthetic,True,resale,338000,184,house,4.0,2.0,,1.0,1994.0,lemesos,Mesa Geitonia,34.688907,33.053199,3.316,0.962,True,False,True,True,True,False,2025-05-18,31,1836.9565217391305,1927
synthetic,True,new_build,825000,275,house,5.0,3.0,,2.0,2020.0,lemesos,Agía Zóni,34.674278,33.043431,1.634,0.932,False,True,False,False,False,False,2026-01-17,5,3000.0,2652
synthetic,True,new_build,363000,180,apartment,3.0,1.0,2.0,3.0,2014.0,lemesos,Kato Polemidia,34.690873,33.02306,4.08,2.337,True,False,False,False,True,False,2024-04-28,11,2016.6666666666667,1493
synthetic,True,new_build,369000,122,house,4.0,2.0,,2.0,1998.0,lemesos,Mouttagiaka,34.719913,33.081172,7.749,5.253,True,False,False,False,True,True,2026-04-08,27,3024.590163934426,3193
synthetic,True,resale,461000,192,apartment,3.0,1.0,7.0,9.0,2016.0,lemesos,Mesa Geitonia,34.684424,33.050895,2.886,0.474,True,False,True,False,True,False,2025-12-04,9,2401.0416666666665,1927
synthetic,True,resale,171000,79,apartment,2.0,1.0,4.0,4.0,1997.0,lemesos,Pyrgos,34.710715,33.099196,7.499,5.769,True,False,False,False,False,True,2024-09-05,28,2164.5569620253164,2440
synthetic,True,resale,385000,179,apartment,3.0,2.0,1.0,2.0,1970.0,lemesos,Mouttagiaka,34.714092,33.087424,7.379,5.154,False,False,False,False,True,True,2024-05-12,55,2150.8379888268155,3193
synthetic,True,resale,494000,181,house,4.0,2.0,,2.0,2013.0,lemesos,Germasogeia,34.711046,33.067496,6.199,3.733,True,False,False,True,True,False,2024-04-22,12,2729.281767955801,2929
synthetic,True,resale,186000,134,house,3.0,2.0,,1.0,2011.0,lemesos,Zakaki,34.681833,33.031729,2.493,1.342,True,False,True,False,True,False,2024-05-22,14,1388.0597014925372,1611
synthetic,True,resale,301000,150,house,4.0,3.0,,2.0,2014.0,lemesos,Mesa Geitonia,34.681304,33.058293,3.166,1.093,True,False,False,True,True,False,2024-10-15,11,2006.6666666666667,1927
synthetic,True,resale,137000,109,house,4.0,2.0,,1.0,2020.0,larnaka,Drosia,34.928895,33.622355,2.574,0.672,True,False,False,False,False,False,2026-01-14,5,1256.880733944954,1832
synthetic,True,resale,848000,172,apartment,2.0,1.0,8.0,10.0,2022.0,lemesos,Agios Tychonas,34.711848,33.096448,7.745,5.633,False,True,False,False,True,True,2025-12-24,3,4930.232558139535,3788
synthetic,True,resale,1310000,1531,land,,,,,,larnaka,Drosia,34.922723,33.635532,1.567,1.115,False,True,False,False,True,False,2026-04-07,20,855.6499020248203,1832
synthetic,True,resale,142000,84,apartment,2.0,2.0,7.0,7.0,2022.0,lefkosia,Nicosia Old Town,35.183538,33.37629,64.954,0.592,True,False,False,False,True,False,2024-09-17,3,1690.4761904761904,1660
synthetic,True,new_build,330000,189,apartment,3.0,1.0,1.0,1.0,2012.0,larnaka,Drosia,34.921574,33.635459,0.84,1.118,True,False,False,False,True,False,2025-07-05,13,1746.031746031746,1832
synthetic,True,resale,241000,89,apartment,2.0,2.0,6.0,6.0,1976.0,lemesos,Mouttagiaka,34.713723,33.086567,7.332,5.069,True,False,False,False,True,True,2024-09-10,49,2707.8651685393256,3193
synthetic,True,new_build,169000,110,house,5.0,3.0,,1.0,1985.0,lefkosia,Strovolos,35.14957,33.361187,57.277,4.442,True,False,False,False,False,False,2026-01-04,40,1536.3636363636363,1771
synthetic,True,new_build,105000,65,apartment,2.0,1.0,7.0,8.0,1998.0,larnaka,Aradippou,34.945819,33.606405,5.017,2.978,True,False,True,False,True,False,2025-08-28,27,1615.3846153846155,1333
synthetic,True,resale,368000,111,apartment,3.0,1.0,5.0,5.0,2025.0,lemesos,Mouttagiaka,34.71732,33.086023,7.591,5.318,True,False,False,False,True,True,2025-05-28,0,3315.3153153153153,3193
synthetic,True,resale,303000,318,land,,,,,,lemesos,Potamos Germasogeias,34.695629,33.074639,4.912,2.977,True,False,False,False,True,False,2025-03-09,20,952.8301886792453,2204
synthetic,True,resale,397000,120,house,5.0,3.0,,1.0,1994.0,lemesos,Agios Tychonas,34.704986,33.09988,7.653,5.502,False,False,True,False,True,True,2024-09-21,31,3308.3333333333335,3788
synthetic,True,new_build,235000,83,apartment,4.0,1.0,6.0,9.0,2012.0,lefkosia,Engomi,35.172363,33.346134,66.226,3.601,True,False,True,False,True,False,2024-05-20,13,2831.3253012048194,2024
synthetic,True,resale,366000,148,apartment,3.0,1.0,3.0,4.0,2015.0,larnaka,Finikoudes,34.92572,33.646496,1.775,2.138,True,True,True,False,True,False,2025-05-01,10,2472.972972972973,2276
synthetic,True,resale,142000,79,apartment,4.0,2.0,3.0,3.0,1997.0,lefkosia,Engomi,35.177928,33.342593,56.187,3.708,True,False,False,False,True,False,2025-03-24,28,1797.4683544303798,2024
synthetic,True,resale,74000,50,apartment,3.0,1.0,3.0,4.0,2010.0,lefkosia,Strovolos,35.151253,33.343384,59.608,5.206,True,False,False,False,True,False,2025-10-26,15,1480.0,1771
